,kilometers,model_group,model_name,offer_id,price,text,url,zip_code
1184,44.911 km,obere_mittelklasse,Audi-A6,1949,10 €,"Verkaufe Luftmassenmesser (€ 10,-) und Klima-Kompressor (€ 25,-) von einem Ford Fiesta...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:3/Ford-Fiesta/k0l2227,39110
1185,2015,obere_mittelklasse,Audi-A6,1950,1.000 €,"Hallo !Zu verkaufen ist ein Ford Fiesta Erstzulassung 28.07 19981,3 liter 60 PS sehr gepflegt...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:3/Ford-Fiesta/k0l2227,39130
1186,1998,obere_mittelklasse,Audi-A6,1952, ,Verkaufe hier einen Zylinderkopf mit Kent Cams Nockenwelle 274 Grad.Der Zylinderkopf stammt ein...,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:3/Ford-Fiesta/k0l2227,39112
1187,87.000 km,obere_mittelklasse,Audi-A6,1953,5.300 €,Verkaufe hier ein Getriebe für Ford Escort/Orion.Das Getriebe kommt von ein 1.4i 73Ps Motor...,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:3/Ford-Fiesta/k0l2227,39108
1188,2011,obere_mittelklasse,Audi-A6,1954,30 €,"- 2. Hand,- Scheckheftgepflegt- optisch und technisch gepflegt- Allwetter auf Stahlfelge-...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:3/Ford-Fiesta/k0l2227,39120
1189,143.656 km,obere_mittelklasse,Audi-A6,1955,1 € ,Verkaufe 2 Winterräder Alufelgen.,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:3/Ford-Fiesta/k0l2227,39126
1190,2007,obere_mittelklasse,Audi-A6,1956,2.690 €,"Zertifizierte Autoverwertung bietet von Ford Fiesta 2003 Ersatzteile an!Motorhaube, Kotflügel,...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:3/Ford-Fiesta/k0l2227,39130
1191,136.000 km,obere_mittelklasse,Audi-A6,1958,1.399 €,"Irrtümer/Zwisch​enverkauf vorbehalten, - Öffnungszeiten : Mo. - Fr. von 9.00 Uhrbis 18.00 Uhr...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39128
1192,2003,obere_mittelklasse,Audi-A6,1959,1.950 €,Startetet aber Injektion Problem eine davon ist defektBeim Interesse direkt anrufen 0152 10378015,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39106
1193,423.123 km,obere_mittelklasse,Audi-A6,1960,20 € ,Ford Fiesta 2002Scheinwerfer verkauftRücklichter set 20€Gebrautteil mit Gebrauchsspuren...,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39106
1194,2006,obere_mittelklasse,Volvo-S70,1961,750 €,"Servolenkung, Klimaanlage, Front + Seitenairbags, Radio, Ford - Alu Felgen mit Allwetterreifen,...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39112
1195,141.000 km,obere_mittelklasse,Volvo-S70,1962,10.499 €,Verkauft wird ein scheckheft-gepflegte​r Ford Fiesta 1.0 ECO BOOST mit 140PS. Das Fahrzeug ist in...,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39116
1196,2002,obere_mittelklasse,Volvo-S70,1963,8.900 €,Ausstattung und Merkmale- Klima- el. Stabilitätsprogramm- Zentralverriegelung m. FB- 2x el....,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39118
1197,25.000 km,obere_mittelklasse,Volvo-S70,1964,11.450 €,Ausstattung und Merkmale- Klimaautomatik- el. Stabilitätsprogramm- Zentralverriegelung m. FB-...,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39118
1198,2014,obere_mittelklasse,Volvo-S70,1965,60 €,"Verkaufe ein Getriebe von einen Ford Fiesta 1.3. Das Getriebe ist in Ordnung, lief ca.140.000 km.",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39120
1199,59.874 km,obere_mittelklasse,Volvo-S70,1966,100 €,Verkaufe einen Motor von einen Ford Fiesta 1.3 Liter. Der Motor läuft einwandfrei und ist ca....,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39120
1200,2014,obere_mittelklasse,Volvo-S70,1967,40 €,gebrauchte Rückleuchte für Ford Fiesta rechts mit LeuchtmittelAchtung: passt nur beim...,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39126
1201,44.911 km,obere_mittelklasse,Volvo-S70,1968,10 €,"Verkaufe Luftmassenmesser (€ 10,-) und Klima-Kompressor (€ 25,-) von einem Ford Fiesta...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39110
1202,2015,obere_mittelklasse,Volvo-S70,1969,1.000 €,"Hallo !Zu verkaufen ist ein Ford Fiesta Erstzulassung 28.07 19981,3 liter 60 PS sehr gepflegt...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39130
1203,1998,obere_mittelklasse,Volvo-S70,1971, ,Verkaufe hier einen Zylinderkopf mit Kent Cams Nockenwelle 274 Grad.Der Zylinderkopf stammt ein...,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39112
1204,87.000 km,obere_mittelklasse,Volvo-S70,1972,5.300 €,Verkaufe hier ein Getriebe für Ford Escort/Orion.Das Getriebe kommt von ein 1.4i 73Ps Motor...,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39108
1205,2011,obere_mittelklasse,Volvo-S70,1973,30 €,"- 2. Hand,- Scheckheftgepflegt- optisch und technisch gepflegt- Allwetter auf Stahlfelge-...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39120
1206,143.656 km,obere_mittelklasse,Volvo-S70,1974,1 € ,Verkaufe 2 Winterräder Alufelgen.,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39126
1207,2007,obere_mittelklasse,Volvo-S70,1975,2.690 €,"Zertifizierte Autoverwertung bietet von Ford Fiesta 2003 Ersatzteile an!Motorhaube, Kotflügel,...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:4/Ford-Fiesta/k0l2227,39130
1208,136.000 km,obere_mittelklasse,Volvo-S70,1977,1.399 €,"Irrtümer/Zwisch​enverkauf vorbehalten, - Öffnungszeiten : Mo. - Fr. von 9.00 Uhrbis 18.00 Uhr...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39128
1209,2003,obere_mittelklasse,Volvo-S70,1978,1.950 €,Startetet aber Injektion Problem eine davon ist defektBeim Interesse direkt anrufen 0152 10378015,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39106
1210,423.123 km,obere_mittelklasse,Volvo-S70,1979,20 € ,Ford Fiesta 2002Scheinwerfer verkauftRücklichter set 20€Gebrautteil mit Gebrauchsspuren...,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39106
1211,2006,obere_mittelklasse,Volvo-S70,1980,750 €,"Servolenkung, Klimaanlage, Front + Seitenairbags, Radio, Ford - Alu Felgen mit Allwetterreifen,...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39112
1212,141.000 km,obere_mittelklasse,Volvo-S70,1981,10.499 €,Verkauft wird ein scheckheft-gepflegte​r Ford Fiesta 1.0 ECO BOOST mit 140PS. Das Fahrzeug ist in...,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39116
1213,2002,obere_mittelklasse,Volvo-S70,1982,8.900 €,Ausstattung und Merkmale- Klima- el. Stabilitätsprogramm- Zentralverriegelung m. FB- 2x el....,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39118
1214,25.000 km,obere_mittelklasse,Volvo-S70,1983,11.450 €,Ausstattung und Merkmale- Klimaautomatik- el. Stabilitätsprogramm- Zentralverriegelung m. FB-...,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39118
1215,2014,obere_mittelklasse,Volvo-S70,1984,60 €,"Verkaufe ein Getriebe von einen Ford Fiesta 1.3. Das Getriebe ist in Ordnung, lief ca.140.000 km.",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39120
1216,59.874 km,obere_mittelklasse,Volvo-S70,1985,100 €,Verkaufe einen Motor von einen Ford Fiesta 1.3 Liter. Der Motor läuft einwandfrei und ist ca....,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39120
1217,2014,obere_mittelklasse,Volvo-S70,1986,40 €,gebrauchte Rückleuchte für Ford Fiesta rechts mit LeuchtmittelAchtung: passt nur beim...,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39126
1218,44.911 km,obere_mittelklasse,Volvo-S70,1987,10 €,"Verkaufe Luftmassenmesser (€ 10,-) und Klima-Kompressor (€ 25,-) von einem Ford Fiesta...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39110
1219,2015,obere_mittelklasse,Volvo-S70,1988,1.000 €,"Hallo !Zu verkaufen ist ein Ford Fiesta Erstzulassung 28.07 19981,3 liter 60 PS sehr gepflegt...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39130
1220,1998,obere_mittelklasse,Volvo-S70,1990, ,Verkaufe hier einen Zylinderkopf mit Kent Cams Nockenwelle 274 Grad.Der Zylinderkopf stammt ein...,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39112
1221,87.000 km,obere_mittelklasse,Volvo-S70,1991,5.300 €,Verkaufe hier ein Getriebe für Ford Escort/Orion.Das Getriebe kommt von ein 1.4i 73Ps Motor...,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39108
1222,2011,obere_mittelklasse,Volvo-S70,1992,30 €,"- 2. Hand,- Scheckheftgepflegt- optisch und technisch gepflegt- Allwetter auf Stahlfelge-...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39120
1223,143.656 km,obere_mittelklasse,Volvo-S70,1993,1 € ,Verkaufe 2 Winterräder Alufelgen.,https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39126
1224,2007,obere_mittelklasse,Volvo-S70,1994,2.690 €,"Zertifizierte Autoverwertung bietet von Ford Fiesta 2003 Ersatzteile an!Motorhaube, Kotflügel,...",https://www.ebay-kleinanzeigen.de/s-magdeburg/anzeige:angebote/seite:5/Ford-Fiesta/k0l2227,39130
1225,13.308 km,obere_mittelklasse,Volvo-S70,1996,13.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l5985,94469
1226,2018,obere_mittelklasse,Volvo-S70,1997,6.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l5985,94469
1227,27.154 km,obere_mittelklasse,Volvo-S70,1998,6.500 €,"Sonderausstattung:Cool & Sound-Paket 3, Kopf-Schulter-Airbag​ vorn und hinten,...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l5985,94469
1228,2014,obere_mittelklasse,Volvo-S70,1999,12.000 €,Aufgrund von Familienzuwachs müssen wir uns von unserem Liebling trennen.Der Fiesta ST ist sowohl...,https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l5985,94469
1229,83.499 km,obere_mittelklasse,Volvo-S70,2000,5.749 € ,Verkaufe meinen Ford Fiesta wegen geplanter Neuanschaffung.- Querlenker vorne links und rechts...,https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l5985,94469
1230,2011,obere_mittelklasse,Jaguar-XF,2001,7.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l5985,94469
1231,36.500 km,obere_mittelklasse,Jaguar-XF,2002,6.599 € ,"Verkaufen unseren Ford FiestaWinterpaket (Sitzheizung, beheizte Frontscheibe,...)Cool and Sound...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l5985,94469
1232,2014,obere_mittelklasse,Jaguar-XF,2003,6.599 €,"Verkaufen unseren Ford FiestaWinterpaket (Sitzheizung, beheizte Frontscheibe,...)Cool and Sound...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l5985,94469
1233,94.562 km,obere_mittelklasse,Jaguar-XF,2004,13.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l5985,94469
1234,2010,obere_mittelklasse,Jaguar-XF,2005,13.949 €,"Ihr Ansprechpartner für dieses KFZ:Karl Heinz Hammerl, Tel: 09931-915219Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l5985,94469
1235,47.615 km,obere_mittelklasse,Jaguar-XF,2006,8.989 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l5985,94469
1236,2014,obere_mittelklasse,Jaguar-XF,2007,6.589 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l5985,94469
1237,13.308 km,obere_mittelklasse,Jaguar-XF,2015,13.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l5985,94469
1238,2018,obere_mittelklasse,Jaguar-XF,2016,6.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l5985,94469
1239,27.154 km,obere_mittelklasse,Jaguar-XF,2017,6.500 €,"Sonderausstattung:Cool & Sound-Paket 3, Kopf-Schulter-Airbag​ vorn und hinten,...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l5985,94469
1240,2014,obere_mittelklasse,Jaguar-XF,2018,12.000 €,Aufgrund von Familienzuwachs müssen wir uns von unserem Liebling trennen.Der Fiesta ST ist sowohl...,https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l5985,94469
1241,83.499 km,obere_mittelklasse,Jaguar-XF,2019,5.749 € ,Verkaufe meinen Ford Fiesta wegen geplanter Neuanschaffung.- Querlenker vorne links und rechts...,https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l5985,94469
1242,2011,obere_mittelklasse,Jaguar-XF,2020,7.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l5985,94469
1243,36.500 km,obere_mittelklasse,Jaguar-XF,2021,6.599 € ,"Verkaufen unseren Ford FiestaWinterpaket (Sitzheizung, beheizte Frontscheibe,...)Cool and Sound...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l5985,94469
1244,2014,obere_mittelklasse,Jaguar-XF,2022,6.599 €,"Verkaufen unseren Ford FiestaWinterpaket (Sitzheizung, beheizte Frontscheibe,...)Cool and Sound...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l5985,94469
1245,94.562 km,obere_mittelklasse,Jaguar-XF,2023,13.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l5985,94469
1246,2010,obere_mittelklasse,Jaguar-XF,2024,13.949 €,"Ihr Ansprechpartner für dieses KFZ:Karl Heinz Hammerl, Tel: 09931-915219Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l5985,94469
1247,47.615 km,obere_mittelklasse,Jaguar-XF,2025,8.989 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l5985,94469
1248,2014,obere_mittelklasse,Jaguar-XF,2026,6.589 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l5985,94469
1249,13.308 km,obere_mittelklasse,Jaguar-XF,2034,13.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l5985,94469
1250,2018,obere_mittelklasse,Jaguar-XF,2035,6.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l5985,94469
1251,27.154 km,obere_mittelklasse,Jaguar-XF,2036,6.500 €,"Sonderausstattung:Cool & Sound-Paket 3, Kopf-Schulter-Airbag​ vorn und hinten,...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l5985,94469
1252,2014,obere_mittelklasse,Jaguar-XF,2037,12.000 €,Aufgrund von Familienzuwachs müssen wir uns von unserem Liebling trennen.Der Fiesta ST ist sowohl...,https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l5985,94469
1253,83.499 km,obere_mittelklasse,Jaguar-XF,2038,5.749 € ,Verkaufe meinen Ford Fiesta wegen geplanter Neuanschaffung.- Querlenker vorne links und rechts...,https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l5985,94469
1254,2011,obere_mittelklasse,Jaguar-XF,2039,7.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l5985,94469
1255,36.500 km,obere_mittelklasse,Jaguar-XF,2040,6.599 € ,"Verkaufen unseren Ford FiestaWinterpaket (Sitzheizung, beheizte Frontscheibe,...)Cool and Sound...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l5985,94469
1256,2014,obere_mittelklasse,Chrysler-300C,2041,6.599 €,"Verkaufen unseren Ford FiestaWinterpaket (Sitzheizung, beheizte Frontscheibe,...)Cool and Sound...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l5985,94469
1257,94.562 km,obere_mittelklasse,Chrysler-300C,2042,13.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l5985,94469
1258,2010,obere_mittelklasse,Chrysler-300C,2043,13.949 €,"Ihr Ansprechpartner für dieses KFZ:Karl Heinz Hammerl, Tel: 09931-915219Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l5985,94469
1259,47.615 km,obere_mittelklasse,Chrysler-300C,2044,8.989 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l5985,94469
1260,2014,obere_mittelklasse,Chrysler-300C,2045,6.589 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l5985,94469
1261,13.308 km,obere_mittelklasse,Chrysler-300C,2053,13.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l5985,94469
1262,2018,obere_mittelklasse,Chrysler-300C,2054,6.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l5985,94469
1263,27.154 km,obere_mittelklasse,Chrysler-300C,2055,6.500 €,"Sonderausstattung:Cool & Sound-Paket 3, Kopf-Schulter-Airbag​ vorn und hinten,...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l5985,94469
1264,2014,obere_mittelklasse,Chrysler-300C,2056,12.000 €,Aufgrund von Familienzuwachs müssen wir uns von unserem Liebling trennen.Der Fiesta ST ist sowohl...,https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l5985,94469
1265,83.499 km,obere_mittelklasse,Chrysler-300C,2057,5.749 € ,Verkaufe meinen Ford Fiesta wegen geplanter Neuanschaffung.- Querlenker vorne links und rechts...,https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l5985,94469
1266,2011,obere_mittelklasse,Chrysler-300C,2058,7.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l5985,94469
1267,36.500 km,obere_mittelklasse,Chrysler-300C,2059,6.599 € ,"Verkaufen unseren Ford FiestaWinterpaket (Sitzheizung, beheizte Frontscheibe,...)Cool and Sound...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l5985,94469
1268,2014,obere_mittelklasse,Chrysler-300C,2060,6.599 €,"Verkaufen unseren Ford FiestaWinterpaket (Sitzheizung, beheizte Frontscheibe,...)Cool and Sound...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l5985,94469
1269,94.562 km,obere_mittelklasse,Chrysler-300C,2061,13.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l5985,94469
1270,2010,obere_mittelklasse,Chrysler-300C,2062,13.949 €,"Ihr Ansprechpartner für dieses KFZ:Karl Heinz Hammerl, Tel: 09931-915219Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l5985,94469
1271,47.615 km,obere_mittelklasse,Chrysler-300C,2063,8.989 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l5985,94469
1272,2014,obere_mittelklasse,Chrysler-300C,2064,6.589 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l5985,94469
1273,13.308 km,obere_mittelklasse,Chrysler-300C,2072,13.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:5/Ford-Fiesta/k0l5985,94469
1274,2018,obere_mittelklasse,Chrysler-300C,2073,6.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:5/Ford-Fiesta/k0l5985,94469
1275,27.154 km,obere_mittelklasse,Chrysler-300C,2074,6.500 €,"Sonderausstattung:Cool & Sound-Paket 3, Kopf-Schulter-Airbag​ vorn und hinten,...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:5/Ford-Fiesta/k0l5985,94469
1276,2014,obere_mittelklasse,Chrysler-300C,2075,12.000 €,Aufgrund von Familienzuwachs müssen wir uns von unserem Liebling trennen.Der Fiesta ST ist sowohl...,https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:5/Ford-Fiesta/k0l5985,94469
1277,83.499 km,obere_mittelklasse,Chrysler-300C,2076,5.749 € ,Verkaufe meinen Ford Fiesta wegen geplanter Neuanschaffung.- Querlenker vorne links und rechts...,https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:5/Ford-Fiesta/k0l5985,94469
